"well.name","SampledDate","SampleNumber","ParameterName","ParameterUnits","result","Method.Detection.Limit","Reporting.limit","censoring.status","Easting","Northing"
"MW-18-1988",2020-07-08,"WW01698","Cadmium","µg/L",0.0067,0.0067,0.05,"left.censored",4217912.6,910783.999999998
"MW-14-1988",2020-07-08,"WW01700","Cadmium","µg/L",0.0067,0.0067,0.05,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2020-07-08,"WW01701","Cadmium","µg/L",0.0067,0.0067,0.05,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",2020-07-08,"WW01702","Cadmium","µg/L",0.0067,0.0067,0.05,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2020-07-08,"WW01703","Cadmium","µg/L",0.0067,0.0067,0.05,"left.censored",4217291.5,910895.9
"MW-18-1988",2020-07-08,"WW01699","Cadmium","µg/L",0.0067,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-18-1988",2020-07-08,"WW01698","ChemicalOxygenDemand","mg/L",5,5,5,"left.censored",4217912.6,910783.999999998
"MW-14-1988",2020-07-08,"WW01700","ChemicalOxygenDemand","mg/L",5,5,5,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2020-07-08,"WW01701","ChemicalOxygenDemand","mg/L",5,5,5,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",2020-07-08,"WW01702","ChemicalOxygenDemand","mg/L",5,5,5,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2020-07-08,"WW01703","ChemicalOxygenDemand","mg/L",5,5,5,"left.censored",4217291.5,910895.9
"MW-18-1988",2020-07-08,"WW01699","ChemicalOxygenDemand","mg/L",5,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-7-1996",2020-07-08,"WW01703","Copper","µg/L",0.075,0.0346,0.1,"interval.censored",4217291.5,910895.9
"MW-18-1988",2020-07-08,"WW01698","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217912.6,910783.999999998
"MW-14-1988",2020-07-08,"WW01700","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2020-07-08,"WW01701","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",2020-07-08,"WW01702","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2020-07-08,"WW01703","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217291.5,910895.9
"MW-18-1988",2020-07-08,"WW01699","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-18-1988",2020-07-08,"WW01698","Lead","µg/L",0.0297,0.0297,0.09,"left.censored",4217912.6,910783.999999998
"MW-14-1988",2020-07-08,"WW01700","Lead","µg/L",0.0297,0.0297,0.09,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2020-07-08,"WW01701","Lead","µg/L",0.0297,0.0297,0.09,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",2020-07-08,"WW01702","Lead","µg/L",0.0297,0.0297,0.09,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2020-07-08,"WW01703","Lead","µg/L",0.0297,0.0297,0.09,"left.censored",4217291.5,910895.9
"MW-18-1988",2020-07-08,"WW01699","Lead","µg/L",0.0297,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-18-1988",2020-07-08,"WW01698","TotalOrganicCarbon","mg/L",0.5,0.5,0.5,"left.censored",4217912.6,910783.999999998
"MW-14-1988",2020-07-08,"WW01700","TotalOrganicCarbon","mg/L",0.5,0.5,0.5,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2020-07-08,"WW01701","TotalOrganicCarbon","mg/L",0.5,0.5,0.5,"left.censored",4217622.5,910814.499999998
"MW-7-1996",2020-07-08,"WW01703","TotalOrganicCarbon","mg/L",0.5,0.5,0.5,"left.censored",4217291.5,910895.9
"MW-18-1988",2020-07-08,"WW01699","TotalOrganicCarbon","mg/L",0.5,NA,NA,"left.censored",4217912.6,910783.999999998
